doc_id,title,dispute_id,title
504,Decision on Jurisdiction (English),1057,"Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Republic, ICSID Case No. ARB/03/19 (formerlyÂ Aguas Argentinas, S.A.,Â Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Re"
501,"Court Decision (Arabic) (Discussion of the case: Walid Ben Hamida, ""The First Arab Investment Court Decision"" (2006) 7 JWIT 699)",1072,"Tanmiah v. Tunisia, Arab Investment Court"
407,"Decision on Challenges to Arbitrators David Caron and Santiago Torres BernÃ¡rdez (not public, see IAReporter story)",2091,"Transban Investments Corp. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/12/24"
373,Award of the Tribunal,2456,"UniÃ_n Fenosa Gas, S.A. v. Arab Republic of Egypt,Â ICSID Case No. ARB/14/4"
479,Decision on Guatemalaâ€™s Request for a Continuation of the Stay of Enforcement of the Awards,1629,"TECO Guatemala Holdings, LLC v. Republic of Guatemala, ICSID Case No. ARB/10/23"
479,Decision on Guatemalaâ€™s Request for a Continuation of the Stay of Enforcement of the Awards,1629,"TECO Guatemala Holdings, LLC v. Republic of Guatemala, ICSID Case No. ARB/10/23"
392,"Award, 2014 (not public)",2735,"Turkcell Ä°letiÅŸim Hizmetleri A.Å_. v. The Islamic Republic of Iran, UNCITRAL"
398,Award,1124,"Tulip Real Estate and Development Netherlands B.V. v. Republic of Turkey, ICSID Case No. ARB/11/28"
435,Decision on the Proposal to Disqualify Teresa Cheng (Spanish),1105,"Total S.A. v. The Argentine Republic, ICSID Case No. ARB/04/01"
383,Award (not public),1130,"Ulemek v. Croatia, UNCITRAL"
375,Claimant Petition to Recognize and Enforce the Arbitration Award,2456,"UniÃ_n Fenosa Gas, S.A. v. Arab Republic of Egypt,Â ICSID Case No. ARB/14/4"
502,Order in response to a Petition for Participation as Amicus Curiae (English),1057,"Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Republic, ICSID Case No. ARB/03/19 (formerlyÂ Aguas Argentinas, S.A.,Â Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Re"
393,Emergency Decision,2988,"TSIKinvest LLC v. Republic of Moldova, SCC Emergency Arbitration No. EA (2014/053)"
400,Decisions on Annulment,1124,"Tulip Real Estate and Development Netherlands B.V. v. Republic of Turkey, ICSID Case No. ARB/11/28"
395,Decision on the Respondent's Request for Bifurcation under Article 41(2) of the ICSID Convention,1124,"Tulip Real Estate and Development Netherlands B.V. v. Republic of Turkey, ICSID Case No. ARB/11/28"
421,Award,1108,"Toto Costruzioni Generali S.p.A. v. The Republic of Lebanon, ICSID Case No. ARB/07/12"
500,Order of Discontinuance (Spanish),1477,"TelefÃ_nica S.A. v. United Mexican States,Â ICSID Case No. ARB(AF)/12/4"
510,Award,1057,"Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Republic, ICSID Case No. ARB/03/19 (formerlyÂ Aguas Argentinas, S.A.,Â Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Re"
508,Decision on Liability,1057,"Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Republic, ICSID Case No. ARB/03/19 (formerlyÂ Aguas Argentinas, S.A.,Â Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Re"
412,Decision on the Admissibility of Respondentâ€™s Preliminary Objection to the Jurisdiction of the Tribunal under Rule 41(5) of the,2242,"Transglobal Green Energy, LLC and Transglobal Green Energy de Panama, S.A. v. The Republic of Panama, ICSID Case No. ARB/13/28"
412,Decision on the Admissibility of Respondentâ€™s Preliminary Objection to the Jurisdiction of the Tribunal under Rule 41(5) of the,2242,"Transglobal Green Energy, LLC and Transglobal Green Energy de Panama, S.A. v. The Republic of Panama, ICSID Case No. ARB/13/28"
378,Decision on Jurisdiction and Competence (Spanish) (previously posted unofficial English translation removed for inaccuracies),1126,"SeÃ±orÂ Tza Yap Shum v. The Republic of Peru, ICSID Case No. ARB/07/6"
396,Decision on Bifurcated Jurisdictional Issue,1124,"Tulip Real Estate and Development Netherlands B.V. v. Republic of Turkey, ICSID Case No. ARB/11/28"
405,Consent Award,1113,"Trans-Global Petroleum, Inc. v.Â The Hashemite Kingdom of Jordan, ICSID Case No. ARB/07/25"
413,Decision on the Respondentâ€™s Request for Provisional Measures Relating to Security for Costs,2242,"Transglobal Green Energy, LLC and Transglobal Green Energy de Panama, S.A. v. The Republic of Panama, ICSID Case No. ARB/13/28"
370,Award (English),1136,"Reinhard Unglaube v. Republic of Costa Rica, ICSID Case No. ARB/09/20"
385,Award of the Tribunal,2095,"UAB E energija (Lithuania) v. Republic of Latvia, ICSID Case No. ARB/12/33"
503,Procedural Order No. 1 Concerning the Discontinuance of Proceedings with Respect to Aguas Argentinas SA (English),1057,"Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Republic, ICSID Case No. ARB/03/19 (formerlyÂ Aguas Argentinas, S.A.,Â Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Re"
485,Decision on Annulment (English),1629,"TECO Guatemala Holdings, LLC v. Republic of Guatemala, ICSID Case No. ARB/10/23"
416,Award,2242,"Transglobal Green Energy, LLC and Transglobal Green Energy de Panama, S.A. v. The Republic of Panama, ICSID Case No. ARB/13/28"
423,Decision on Jurisdiction,1099,"Tokios TokelÃ©s v. Ukraine, ICSID Case No. ARB/02/18"
427,Decision on Objections to Jurisdiction,1105,"Total S.A. v. The Argentine Republic, ICSID Case No. ARB/04/01"
427,Decision on Objections to Jurisdiction,1105,"Total S.A. v. The Argentine Republic, ICSID Case No. ARB/04/01"
486,Procedural Order No. 1 (English),1629,"TECO Guatemala Holdings, LLC v. Republic of Guatemala, ICSID Case No. ARB/10/23"
513,Decision by the Court of Arbitration (English),1066,"Swembalt AB, Sweden v. The Republic of Latvia, UNCITRAL"
495,Decision of the Tribunal on Objections to Jurisdiction,1089,"TelefÃ_nica S.A. v. The Argentine Republic, ICSID Case No. ARB/03/20"
495,Decision of the Tribunal on Objections to Jurisdiction,1089,"TelefÃ_nica S.A. v. The Argentine Republic, ICSID Case No. ARB/03/20"
408,"Award (not public, see IAReporter story)",2408,"TRACO Deutsche Travertinwerke GmbH v. The Republic of Poland, UNCITRAL"
381,Interim Award (English),1132,"Ulysseas, Inc. v. The Republic of Ecuador, UNCITRAL"
506,Order in Response to a Petition by Five Non-Governmental Organizations for Permission to make an amicus curiae Submission,1057,"Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Republic, ICSID Case No. ARB/03/19 (formerlyÂ Aguas Argentinas, S.A.,Â Suez, Sociedad General de Aguas de Barcelona, S.A.and Vivendi Universal, S.A. v. Argentine Re"
399,Application for Annulment of the Tribunal's Award,1124,"Tulip Real Estate and Development Netherlands B.V. v. Republic of Turkey, ICSID Case No. ARB/11/28"
470,Award (English),1629,"TECO Guatemala Holdings, LLC v. Republic of Guatemala, ICSID Case No. ARB/10/23"
451,Memorial on Objections to Jurisdiction and Admissibility and Counter-Memorial on the Merits (English),1629,"TECO Guatemala Holdings, LLC v. Republic of Guatemala, ICSID Case No. ARB/10/23"
371,Award (English),1134,"Marion Unglaube v. Republic of Costa Rica, ICSID Case No. ARB/08/1"
391,Order Taking Note of the Discontinuance of the Proceeding,2093,"Tullow Uganda Operations PTY LTD v. Republic of Uganda, ICSID Case No. ARB/12/34"
488,Motion for Default Judgment and Confirmation of Arbitral Award,1629,"TECO Guatemala Holdings, LLC v. Republic of Guatemala, ICSID Case No. ARB/10/23"
411,Procedural Order No. 1,2242,"Transglobal Green Energy, LLC and Transglobal Green Energy de Panama, S.A. v. The Republic of Panama, ICSID Case No. ARB/13/28"
419,Decision on Jurisdiction,1108,"Toto Costruzioni Generali S.p.A. v. The Republic of Lebanon, ICSID Case No. ARB/07/12"
426,Award,1099,"Tokios TokelÃ©s v. Ukraine, ICSID Case No. ARB/02/18"
432,Decision on Stay of Enforcement of the Award,1105,"Total S.A. v. The Argentine Republic, ICSID Case No. ARB/04/01"
432,Decision on Stay of Enforcement of the Award,1105,"Total S.A. v. The Argentine Republic, ICSID Case No. ARB/04/01"
492,Claimant's Press Release on Decision on Liablity,1631,"Tethyan Copper Company Pty Limited v. Islamic Republic of Pakistan, ICSID Case No. ARB/12/1"
476,Claimant's Response to Guatemala's Request for the Continuation of the Stay of Enforcement of the Award (English),1629,"TECO Guatemala Holdings, LLC v. Republic of Guatemala, ICSID Case No. ARB/10/23"
847,Tribunalâ€™s Decision regarding Respondentâ€™s Request for Relief,906,"The Renco Group, Inc. v. The Republic of Peru,Â ICSID Case No. UNCT/13/1"
580,"Decision on Jurisdiction, and Partial Dissenting Opinion of Professor Francisco Orrego VicuÃ±a",1022,"Waguih Elie George Siag and Clorinda Vecchi v. The Arab Republic of Egypt, ICSID Case No. ARB/05/15"
563,Decision on Claimant's Request for Supplementary Decision and Rectification of the Award,2560,"Ä°Ã§kale Ä°nÅŸaat Limited Å_irketi v. Turkmenistan, ICSID Case No. ARB/10/24"
563,Decision on Claimant's Request for Supplementary Decision and Rectification of the Award,2560,"Ä°Ã§kale Ä°nÅŸaat Limited Å_irketi v. Turkmenistan, ICSID Case No. ARB/10/24"
761,Award on Jurisdiction,2050,"Sanum Investments Limited v. Lao PeopleÂ’s Democratic Republic, UNCITRAL, PCA Case No. 2013-13"
616,Procedural Order No. 14 (English),2121,"South American Silver Limited v. Bolivia, UNCITRAL, PCA Case No.Â 2013-15"
590,"Decision of the Southern District of New York Court, 2009 WL 1834562 (not public, available on Westlaw)",1022,"Waguih Elie George Siag and Clorinda Vecchi v. The Arab Republic of Egypt, ICSID Case No. ARB/05/15"
853,Claimantâ€™s Counter-Memorial Concerning Peruâ€™s Waiver Objections,906,"The Renco Group, Inc. v. The Republic of Peru,Â ICSID Case No. UNCT/13/1"
800,Procedural Order No. 1,1196,"Saint Marys VCNA, LLC v. GovernmentÂ of Canada"
533,Procedural Order No. 4,1046,"Standard Chartered Bank v. The United Republic of Tanzania, ICSID Case No. ARB/10/12"
629,"Final Award (not public, see IAReporter story)",1033,"Sky Petroleum, Inc. v.Â Ministry of Economy, Trade, and Energy of Albania et al, UNCITRAL"
836,Claimantâ€™s Submission Challenging the Scope of Preliminary Objections,906,"The Renco Group, Inc. v. The Republic of Peru,Â ICSID Case No. UNCT/13/1"
569,Award,1041,"Hussein Nuaman Soufraki v. The United Arab Emirates, ICSID Case No. ARB/02/7"
618,Procedural Order No. 16 (English),2121,"South American Silver Limited v. Bolivia, UNCITRAL, PCA Case No.Â 2013-15"
591,Award on Preliminary Objections to Jurisdiction,1039,"SociÃ©tÃ© GÃ©nÃ©raleÂ In respect of DR Energy Holdings Limited andÂ Empresa Distribuidora de Electricidad del Este, S.A.Â v. The Dominican Republic, UNCITRAL, LCIA Case No. UN 7927"
591,Award on Preliminary Objections to Jurisdiction,1039,"SociÃ©tÃ© GÃ©nÃ©raleÂ In respect of DR Energy Holdings Limited andÂ Empresa Distribuidora de Electricidad del Este, S.A.Â v. The Dominican Republic, UNCITRAL, LCIA Case No. UN 7927"
518,Award,1516,"Swisslion DOO Skopje v. The Former Yugoslav Republic of Macedonia, ICSID Case No. ARB/09/16"
554,Set Aside of Award by Moscow Arbitration Court (Russian),2284,"Stans Energy Corp. and Kutisay Mining LLC v. Â_The Kyrgyz Republic, PCA Case No 2015-32"
739,"Decision of the Oberlandesgericht KÃ¶ln, Case No. 11 U 6/07",982,"Mr. FranzÂ Sedelmayer v. The Russian Federation, SCC"
660,Award (English),1016,"SGS SociÃ©tÃ© GÃ©nÃ©rale de Surveillance S.A. v. The Republic of Paraguay, ICSID Case No. ARB/07/29"
806,Order of Discontinuance of the Proceedings,967,"S & T Oil Equipment and Machinery Ltd. v. Romania, ICSID Case No. ARB/07/13"
539,Procedural Order No. 11,1046,"Standard Chartered Bank v. The United Republic of Tanzania, ICSID Case No. ARB/10/12"
846,Claimant's Opposition to Peru's 10.20(4) Objection (English),906,"The Renco Group, Inc. v. The Republic of Peru,Â ICSID Case No. UNCT/13/1"
724,Procedural Order No. 2 (Annulment Proceeding),1784,"Saint-Gobain Performance Plastics Europe v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/12/13"
930,Response to Chile's Request for Stay of Enforcement of the Unannulled Portion of the Award of 8 May 2008 (French),829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
707,Award,1002,"Sempra Energy International v. The Argentine Republic, ICSID Case No. ARB/02/16"
604,Procedural Order No. 6 (English),2121,"South American Silver Limited v. Bolivia, UNCITRAL, PCA Case No.Â 2013-15"
530,Procedural Order No. 1,1046,"Standard Chartered Bank v. The United Republic of Tanzania, ICSID Case No. ARB/10/12"
745,Decision of Nacka District Court (Case No. Ã„ 2706-08),982,"Mr. FranzÂ Sedelmayer v. The Russian Federation, SCC"
543,Award,1046,"Standard Chartered Bank v. The United Republic of Tanzania, ICSID Case No. ARB/10/12"
649,Decision of the Tribunal on Objections to Jurisdiction,1009,"SGS SociÃ©tÃ© GÃ©nÃ©rale de Surveillance S.A. v. Islamic Republic of Pakistan, ICSID Case No. ARB/01/13"
649,Decision of the Tribunal on Objections to Jurisdiction,1009,"SGS SociÃ©tÃ© GÃ©nÃ©rale de Surveillance S.A. v. Islamic Republic of Pakistan, ICSID Case No. ARB/01/13"
812,Decision on Respondentâ€™s Preliminary Objections on Jurisdiction and Admissibility,920,"The Rompetrol Group N.V. v. Romania, ICSID Case No. ARB/06/3"
812,Decision on Respondentâ€™s Preliminary Objections on Jurisdiction and Admissibility,920,"The Rompetrol Group N.V. v. Romania, ICSID Case No. ARB/06/3"
641,Decision on Objections to Jurisdiction (French),1456,"SAUR International SA v. Republic of Argentina, ICSID Case No. ARB/04/4"
641,Decision on Objections to Jurisdiction (French),1456,"SAUR International SA v. Republic of Argentina, ICSID Case No. ARB/04/4"
653,Decision of the Swiss Federal Tribunal,961,"Saluka Investments B.V. v. The Czech Republic, UNCITRAL"
848,Renco Request for Reconsideration of Tribunalâ€™s Decision to Hear Briefing of Waiver Issue,906,"The Renco Group, Inc. v. The Republic of Peru,Â ICSID Case No. UNCT/13/1"
624,Procedural Order No. 21 (English),2121,"South American Silver Limited v. Bolivia, UNCITRAL, PCA Case No.Â 2013-15"
555,Judgment of Ontario Superior Court of Justice on Recognition and Enforcement of Awards,2284,"Stans Energy Corp. and Kutisay Mining LLC v. Â_The Kyrgyz Republic, PCA Case No 2015-32"
621,Procedural Order No. 18 (English),2121,"South American Silver Limited v. Bolivia, UNCITRAL, PCA Case No.Â 2013-15"
713,"Decision on Enforceability of Award, 1st Civil Division of the Thuringian Higher Regional Court in Jena (German)",2447,"ST-AD GmbH v. Republic of Bulgaria, UNCITRAL,Â PCA Case No. 2011-06"
713,"Decision on Enforceability of Award, 1st Civil Division of the Thuringian Higher Regional Court in Jena (German)",2447,"ST-AD GmbH v. Republic of Bulgaria, UNCITRAL,Â PCA Case No. 2011-06"
919,Decision on Admissibility of the Application for Annulment (French),829,"Victor Pey Casado and President Allende Foundation v. Republic of Chile, ICSID Case No. ARB/98/2"
823,Award,850,"Phoenix Action, Ltd. v. The Czech Republic, ICSID Case No. ARB/06/5"
658,Award,951,"Saipem S.p.A. v. The People's Republic of Bangladesh, ICSID Case No. ARB/05/07"
534,Procedural Order No. 6,1046,"Standard Chartered Bank v. The United Republic of Tanzania, ICSID Case No. ARB/10/12"
609,Claimant Reply to Respondent Counter-Memorial on the Merits and Objections to Jurisdiction and Admissibility (English),2121,"South American Silver Limited v. Bolivia, UNCITRAL, PCA Case No.Â 2013-15"
602,Procedural Order No. 5 (English),2121,"South American Silver Limited v. Bolivia, UNCITRAL, PCA Case No.Â 2013-15"
549,Final Award,2052,"Supervision y Control S.A. v. Republic of Costa Rica, ICSID Case No. ARB/12/4"
698,Final Award (concerning the apportionment of costs between the Disputing Parties),969,"S.D. Myers, Inc. v. Government of Canada, UNCITRAL"
811,Procedural Order Taking Note of the Discontinuance of the Proceeding (Spanish),2046,"Repsol, S.A. and Repsol Butano, S.A. v. Argentine Republic, ICSID Case No. ARB/12/38"
734,Order of the German Federal Supreme Court (German),982,"Mr. FranzÂ Sedelmayer v. The Russian Federation, SCC"
643,Award (French),1456,"SAUR International SA v. Republic of Argentina, ICSID Case No. ARB/04/4"
